Tag,Chromophore,Solvent,epsilon,Absorption max (nm),Emission max (nm),Reference
14481,CC(=O)c1ccc2ccc3c(NCCC(=O)NCCCCCCc4nc5c(=O)[nH]c(N)nc5n4[C@H]4C[C@H](O)[C@@H](CO)O4)ccc4ccc1c2c43,CC#N,36.0,440.0,546.0,https://doi.org/10.1016/j.tetlet.2011.02.088
14483,CC(=O)c1ccc2ccc3c(NCCC(=O)NCCCCCCc4nc5c(=O)[nH]c(N)nc5n4[C@H]4C[C@H](O)[C@@H](CO)O4)ccc4ccc1c2c43,CC(C)O,20.33,452.0,557.0,https://doi.org/10.1016/j.tetlet.2011.02.088
14488,O=P1(c2ccccc2)C(c2cccs2)=C(c2cccs2)c2ccccc21,C1CCOC1,7.47,368.0,427.0,https://doi.org/10.1016/j.jphotochem.2017.08.061
14489,O=P1(c2ccccc2)C(c2ccsc2)=C(c2ccsc2)c2ccccc21,C1CCOC1,7.47,355.0,453.0,https://doi.org/10.1016/j.jphotochem.2017.08.061
14490,Cc1cc(C2=C(c3cc(C)sc3C)P(=O)(c3ccccc3)c3ccccc32)c(C)s1,C1CCOC1,7.47,355.0,468.0,https://doi.org/10.1016/j.jphotochem.2017.08.061
14491,O=S1(=O)C(c2cccs2)=C(c2cccs2)c2ccccc21,C1CCOC1,7.47,372.0,432.0,https://doi.org/10.1016/j.jphotochem.2017.08.061
14492,O=S1(=O)C(c2ccsc2)=C(c2ccsc2)c2ccccc21,C1CCOC1,7.47,350.0,433.0,https://doi.org/10.1016/j.jphotochem.2017.08.061
14493,Cc1cc(C2=C(c3cc(C)sc3C)S(=O)(=O)c3ccccc32)c(C)s1,C1CCOC1,7.47,349.0,465.0,https://doi.org/10.1016/j.jphotochem.2017.08.061
14507,CC1=CC(c2ccc(N(C)C)cc2)=[N+]2C1=Nc1c(C)cc(-c3ccc(N(C)C)cc3)n1[B-]2(F)F,C1CCOC1,7.47,744.0,791.0,https://doi.org/10.1016/j.ejmech.2017.04.051
14510,CN(C)c1ccc(C2=[N+]3C(=Nc4c(-c5ccc(O)cc5)cc(-c5ccc(N(C)C)cc5)n4[B-]3(F)F)C(c3ccc(O)cc3)=C2)cc1,C1CCOC1,7.47,775.0,815.0,https://doi.org/10.1016/j.ejmech.2017.04.051
14513,c1ccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(-c3ccccc3)n2)cc1,CCCCCC,1.89,354.0,393.0,https://doi.org/10.1016/j.saa.2009.08.010
14515,c1ccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(-c3ccccc3)n2)cc1,CC#N,36.0,357.0,489.0,https://doi.org/10.1016/j.saa.2009.08.010
14532,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,CC(C)O,20.33,525.0,572.0,https://doi.org/10.1016/j.jlumin.2012.05.017
14533,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,CCCCO,18.34,525.0,570.0,https://doi.org/10.1016/j.jlumin.2012.05.017
14534,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,C1CCOC1,7.47,522.0,570.0,https://doi.org/10.1016/j.jlumin.2012.05.017
14537,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,C1COCCO1,2.27,525.0,572.0,https://doi.org/10.1016/j.jlumin.2012.05.017
14538,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,CN(C)C=O,37.06,524.0,574.0,https://doi.org/10.1016/j.jlumin.2012.05.017
14542,COc1ccc(-c2nc(N)nc(C#N)c2C#N)cc1OC,C1COCCO1,2.27,347.0,428.0,https://doi.org/10.1016/j.molliq.2013.03.018
14546,COc1ccc(-c2nc(N)nc(C#N)c2C#N)cc1OC,CC#N,36.0,359.0,456.0,https://doi.org/10.1016/j.molliq.2013.03.018
14549,N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1,C1CCOC1,7.47,354.0,427.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14550,N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1,C1COCCO1,2.27,353.0,426.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14556,N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1,CN(C)C=O,37.06,355.0,438.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14559,CCOC(=O)/C(C#N)=C\c1cn(-c2ccccc2)nc1-c1ccccc1,C1CCOC1,7.47,347.0,429.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14560,CCOC(=O)/C(C#N)=C\c1cn(-c2ccccc2)nc1-c1ccccc1,C1COCCO1,2.27,348.0,408.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14566,CCOC(=O)/C(C#N)=C\c1cn(-c2ccccc2)nc1-c1ccccc1,CN(C)C=O,37.06,347.0,434.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14569,N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,C1CCOC1,7.47,402.0,459.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14570,N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,C1COCCO1,2.27,399.0,461.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14576,N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,CN(C)C=O,37.06,405.0,504.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14579,N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2s1,C1CCOC1,7.47,381.0,453.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14580,N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2s1,C1COCCO1,2.27,381.0,433.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14586,N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2s1,CN(C)C=O,37.06,388.0,465.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14589,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,C1CCOC1,7.47,365.0,429.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14590,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,C1COCCO1,2.27,366.0,407.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14596,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,CN(C)C=O,37.06,367.0,435.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14599,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1c(O)c2ccccc2oc1=O,C1CCOC1,7.47,406.0,489.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14600,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1c(O)c2ccccc2oc1=O,C1COCCO1,2.27,405.0,482.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14606,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1c(O)c2ccccc2oc1=O,CN(C)C=O,37.06,381.0,505.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14609,CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccccc2)=CC(=C(C#N)C#N)C1,C1CCOC1,7.47,423.0,556.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14610,CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccccc2)=CC(=C(C#N)C#N)C1,C1COCCO1,2.27,418.0,548.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14616,CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccccc2)=CC(=C(C#N)C#N)C1,CN(C)C=O,37.06,427.0,565.0,https://doi.org/10.1016/j.dyepig.2015.11.014
14620,CCN1c2ccc(-c3cc(C(F)(F)F)[nH]n3)cc2Sc2cc(-c3cc(C(F)(F)F)[nH]n3)ccc21,C1CCOC1,7.47,336.0,469.0,https://doi.org/10.1016/j.dyepig.2009.04.006
14621,CCN1c2ccc(-c3cc(C(F)(F)F)[nH]n3)cc2Sc2cc(-c3cc(C(F)(F)F)[nH]n3)ccc21,CC#N,36.0,336.0,469.0,https://doi.org/10.1016/j.dyepig.2009.04.006
14622,CCN1c2ccc(-c3cc(C(F)(F)F)[nH]n3)cc2Sc2cc(-c3cc(C(F)(F)F)[nH]n3)ccc21,CN(C)C=O,37.06,336.0,464.0,https://doi.org/10.1016/j.dyepig.2009.04.006
14625,CCN1c2ccc(-c3cc(-c4ccccc4)[nH]n3)cc2Sc2cc(-c3cc(-c4ccccc4)[nH]n3)ccc21,C1CCOC1,7.47,338.0,461.0,https://doi.org/10.1016/j.dyepig.2009.04.006
14626,CCN1c2ccc(-c3cc(-c4ccccc4)[nH]n3)cc2Sc2cc(-c3cc(-c4ccccc4)[nH]n3)ccc21,CC#N,36.0,338.0,463.0,https://doi.org/10.1016/j.dyepig.2009.04.006
14627,CCN1c2ccc(-c3cc(-c4ccccc4)[nH]n3)cc2Sc2cc(-c3cc(-c4ccccc4)[nH]n3)ccc21,CN(C)C=O,37.06,336.0,458.0,https://doi.org/10.1016/j.dyepig.2009.04.006
14648,O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,CCCCCC,1.89,407.0,417.0,https://doi.org/10.1016/j.tetlet.2014.04.072
14650,O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,CN(C)C=O,37.06,410.0,443.0,https://doi.org/10.1016/j.tetlet.2014.04.072
14653,F[B-]1(F)n2ccnc2-c2cccc[n+]21,CCCCCC,1.89,297.0,337.0,https://doi.org/10.1016/j.jfluchem.2011.06.018
14654,F[B-]1(F)n2ccnc2-c2cccc[n+]21,C1CCCCC1,2.02,298.0,338.0,https://doi.org/10.1016/j.jfluchem.2011.06.018
14656,F[B-]1(F)n2ccnc2-c2cccc[n+]21,C1CCOC1,7.47,298.0,353.0,https://doi.org/10.1016/j.jfluchem.2011.06.018
14657,F[B-]1(F)n2ccnc2-c2cccc[n+]21,C1COCCO1,2.27,297.0,352.0,https://doi.org/10.1016/j.jfluchem.2011.06.018
14658,F[B-]1(F)n2ccnc2-c2cccc[n+]21,CC#N,36.0,295.0,359.0,https://doi.org/10.1016/j.jfluchem.2011.06.018
14660,F[B-]1(F)n2c(nc(Br)c2Br)-c2cccc[n+]21,CCCCCC,1.89,393.0,464.0,https://doi.org/10.1016/j.jfluchem.2011.06.018
14661,F[B-]1(F)n2c(nc(Br)c2Br)-c2cccc[n+]21,C1CCCCC1,2.02,392.0,463.0,https://doi.org/10.1016/j.jfluchem.2011.06.018
14663,F[B-]1(F)n2c(nc(Br)c2Br)-c2cccc[n+]21,C1CCOC1,7.47,366.0,484.0,https://doi.org/10.1016/j.jfluchem.2011.06.018
14664,F[B-]1(F)n2c(nc(Br)c2Br)-c2cccc[n+]21,C1COCCO1,2.27,366.0,493.0,https://doi.org/10.1016/j.jfluchem.2011.06.018
14665,F[B-]1(F)n2c(nc(Br)c2Br)-c2cccc[n+]21,CC#N,36.0,356.0,492.0,https://doi.org/10.1016/j.jfluchem.2011.06.018
14668,N#Cc1cc2ccccc2oc1=N,CC#N,36.0,348.0,407.0,https://doi.org/10.1016/j.molliq.2014.02.029
14669,N#Cc1cc2ccccc2oc1=N,C1CCOC1,7.47,350.0,409.0,https://doi.org/10.1016/j.molliq.2014.02.029
14673,N#Cc1cc2ccccc2oc1=O,CC#N,36.0,336.0,407.0,https://doi.org/10.1016/j.molliq.2014.02.029
14674,N#Cc1cc2ccccc2oc1=O,C1CCOC1,7.47,338.0,409.0,https://doi.org/10.1016/j.molliq.2014.02.029
14677,N#Cc1cc2ccccc2oc1=O,C1CCCCC1,2.02,342.0,412.0,https://doi.org/10.1016/j.molliq.2014.02.029
14679,N#Cc1cc2ccc(O)cc2oc1=N,CC#N,36.0,356.0,408.0,https://doi.org/10.1016/j.molliq.2014.02.029
14680,N#Cc1cc2ccc(O)cc2oc1=N,C1CCOC1,7.47,360.0,412.0,https://doi.org/10.1016/j.molliq.2014.02.029
14684,N#Cc1cc2ccc(O)cc2oc1=O,CC#N,36.0,352.0,402.0,https://doi.org/10.1016/j.molliq.2014.02.029
14685,N#Cc1cc2ccc(O)cc2oc1=O,C1CCOC1,7.47,355.0,405.0,https://doi.org/10.1016/j.molliq.2014.02.029
14688,N#Cc1cc2ccc(O)cc2oc1=O,C1CCCCC1,2.02,361.0,411.0,https://doi.org/10.1016/j.molliq.2014.02.029
14692,CCCCC[n+]1ccc(/C=C/c2ccc(N(C)C)c3ccccc23)c2ccccc21,CCCCO,18.34,522.0,695.0,https://doi.org/10.1016/j.dyepig.2016.09.034
14693,CCCCC[n+]1ccc(/C=C/c2ccc(N(C)C)c3ccccc23)c2ccccc21,CC#N,36.0,496.0,720.0,https://doi.org/10.1016/j.dyepig.2016.09.034
14695,CCCCC[n+]1ccc(/C=C/c2ccc(N(C)C)c3ccccc23)c2ccccc21,CN(C)C=O,37.06,501.0,721.0,https://doi.org/10.1016/j.dyepig.2016.09.034
14699,CCCCC[n+]1ccc(/C=C/c2ccc(N(C)C)c3ccccc23)c2ccccc21,C1CCOC1,7.47,502.0,697.0,https://doi.org/10.1016/j.dyepig.2016.09.034
14700,CCCCC[n+]1ccc(/C=C/c2ccc(N(C)C)c3ccccc23)c2ccccc21,C1COCCO1,2.27,495.0,680.0,https://doi.org/10.1016/j.dyepig.2016.09.034
14704,Cc1cc(C)c(B(c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,C1CCOC1,7.47,375.0,474.0,https://doi.org/10.1016/j.snb.2012.09.049
14709,Cc1cc(C)c(B(c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)c2c(C)cc(C)cc2C)c(C)c1,C1CCOC1,7.47,384.0,456.0,https://doi.org/10.1016/j.snb.2012.09.049
14712,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,C1CCCCC1,2.02,328.0,397.5,https://doi.org/10.1016/j.saa.2016.07.027
14713,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,C1COCCO1,2.27,328.5,412.0,https://doi.org/10.1016/j.saa.2016.07.027
14718,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,C1CCOC1,7.47,328.5,414.0,https://doi.org/10.1016/j.saa.2016.07.027
14722,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,CC#N,36.0,319.0,420.0,https://doi.org/10.1016/j.saa.2016.07.027
14723,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,CN(C)C=O,37.06,326.5,426.0,https://doi.org/10.1016/j.saa.2016.07.027
14726,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,CC(C)O,20.33,328.0,436.0,https://doi.org/10.1016/j.saa.2016.07.027
14731,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,CNC=O,184.0,325.5,446.0,https://doi.org/10.1016/j.saa.2016.07.027
14732,c1ccc(-c2nc(-c3ccc(-c4cncc5ccccc45)cc3)[nH]c2-c2ccccc2)cc1,C1CCOC1,7.47,333.0,442.0,https://doi.org/10.1016/j.dyepig.2013.11.002
14733,COc1ccc(-n2c(-c3ccc(-c4cncc5ccccc45)cc3)nc(-c3ccccc3)c2-c2ccccc2)cc1,C1CCOC1,7.47,328.0,432.0,https://doi.org/10.1016/j.dyepig.2013.11.002
14734,c1ccc2c(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)cncc2c1,C1CCOC1,7.47,370.0,435.0,https://doi.org/10.1016/j.dyepig.2013.11.002
14735,COc1ccc(-n2c(-c3ccc(-c4cncc5ccccc45)cc3)nc3c4ccccc4c4ccccc4c32)cc1,C1CCOC1,7.47,365.0,429.0,https://doi.org/10.1016/j.dyepig.2013.11.002
14767,CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)cc(/C=C/c3ccc(N(C)C)cc3)n1[B-]2(F)F,CC#N,36.0,701.0,768.0,https://doi.org/10.1016/j.dyepig.2014.05.022
14768,CC1=CC(/C=C/c2ccc([N+](C)(C)C)cc2)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)cc(/C=C/c3ccc([N+](C)(C)C)cc3)n1[B-]2(F)F,CC#N,36.0,618.0,630.0,https://doi.org/10.1016/j.dyepig.2014.05.022
14769,CC(=O)OC[C@H]1O[C@@H](OCC#Cc2ccc(C3=C4C(C)=CC(/C=C/c5ccc(N(C)C)cc5)=[N+]4[B-](F)(F)n4c(/C=C/c5ccc(N(C)C)cc5)cc(C)c43)cc2)[C@H](OC(C)=O)C(OC(C)=O)[C@@H]1OC(C)=O,CC#N,36.0,701.0,769.0,https://doi.org/10.1016/j.dyepig.2014.05.022
14770,CC(=O)OC[C@H]1O[C@@H](OCC#Cc2ccc(C3=C4C(C)=CC(/C=C/c5ccc([N+](C)(C)C)cc5)=[N+]4[B-](F)(F)n4c(/C=C/c5ccc([N+](C)(C)C)cc5)cc(C)c43)cc2)[C@H](OC(C)=O)C(OC(C)=O)[C@@H]1OC(C)=O,CC#N,36.0,618.0,629.0,https://doi.org/10.1016/j.dyepig.2014.05.022
14771,CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(C#CCO[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)cc1)c1c(C)cc(/C=C/c3ccc(N(C)C)cc3)n1[B-]2(F)F,CC#N,36.0,701.0,770.0,https://doi.org/10.1016/j.dyepig.2014.05.022
14772,CC1=CC(/C=C/c2ccc([N+](C)(C)C)cc2)=[N+]2C1=C(c1ccc(C#CCO[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)cc1)c1c(C)cc(/C=C/c3ccc([N+](C)(C)C)cc3)n1[B-]2(F)F,CC#N,36.0,618.0,629.0,https://doi.org/10.1016/j.dyepig.2014.05.022
14797,CCCCCCc1ccsc1-c1ccc(-c2sc(C(=O)O)cc2CCCCCC)s1,CCCCCC,1.89,357.0,458.0,https://doi.org/10.1016/j.jlumin.2015.12.050
14845,CC1(C)CC(=O)c2ccccc2N1,CC#N,36.0,372.0,439.0,https://doi.org/10.1016/j.jfluchem.2015.07.006
14846,CC1(C)CC(=O)c2ccc(F)cc2N1,CC#N,36.0,356.0,421.0,https://doi.org/10.1016/j.jfluchem.2015.07.006
14847,CC1(C)CC(=O)c2cc(F)c(F)cc2N1,CC#N,36.0,369.0,435.0,https://doi.org/10.1016/j.jfluchem.2015.07.006
14848,CC1(C)CC(=O)c2cc(F)cc(F)c2N1,CC#N,36.0,377.0,455.0,https://doi.org/10.1016/j.jfluchem.2015.07.006
14849,CC1(C)CC(=O)c2c(F)c(F)cc(F)c2N1,CC#N,36.0,374.0,459.0,https://doi.org/10.1016/j.jfluchem.2015.07.006
14850,CC1(C)CC(=O)c2c(F)c(F)c(F)c(F)c2N1,CC#N,36.0,360.0,449.0,https://doi.org/10.1016/j.jfluchem.2015.07.006
14851,CC1(C)CC(=O)c2c(F)c(C(F)(F)F)c(F)c(F)c2N1,CC#N,36.0,361.0,419.0,https://doi.org/10.1016/j.jfluchem.2015.07.006
14852,CC(C)=CC(=O)c1cc2c(cc1F)NC(C)(C)CC2=O,CC#N,36.0,356.0,422.0,https://doi.org/10.1016/j.jfluchem.2015.07.006
14853,CC(=O)c1cc2c(cc1F)NC(C)(C)CC2=O,CC#N,36.0,352.0,417.0,https://doi.org/10.1016/j.jfluchem.2015.07.006
14878,O=S(=O)([O-])c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(/C=C/c5ccc(S(=O)(=O)[O-])cc5S(=O)(=O)[O-])cc4)o3)cc2)c(S(=O)(=O)[O-])c1,CN(C)C=O,37.06,364.0,430.0,https://doi.org/10.1016/j.jphotobiol.2013.04.006
14880,O=S(=O)([O-])c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(/C=C/c5ccc(S(=O)(=O)[O-])cc5S(=O)(=O)[O-])cc4)o3)cc2)c(S(=O)(=O)[O-])c1,C1CCOC1,7.47,349.0,416.0,https://doi.org/10.1016/j.jphotobiol.2013.04.006
14881,O=S(=O)([O-])c1ccccc1/C=C/c1ccc(-c2nnc(-c3ccc(/C=C/c4ccccc4S(=O)(=O)[O-])cc3)o2)cc1,CN(C)C=O,37.06,348.0,422.0,https://doi.org/10.1016/j.jphotobiol.2013.04.006
14883,O=S(=O)([O-])c1ccccc1/C=C/c1ccc(-c2nnc(-c3ccc(/C=C/c4ccccc4S(=O)(=O)[O-])cc3)o2)cc1,C1CCOC1,7.47,346.0,415.0,https://doi.org/10.1016/j.jphotobiol.2013.04.006
14885,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,CC#N,36.0,332.4,352.7,https://doi.org/10.1016/1011-1344(95)90245-8
14888,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,CC(C)O,20.33,333.3,351.3,https://doi.org/10.1016/1011-1344(95)90245-11
14889,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,CCCCO,18.34,333.3,351.4,https://doi.org/10.1016/1011-1344(95)90245-12
14891,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,C1CCOC1,7.47,333.8,351.7,https://doi.org/10.1016/1011-1344(95)90245-14
14922,CN(C)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1,CC#N,36.0,519.0,618.0,https://doi.org/10.1016/j.dyepig.2014.07.016
14923,CN(C)c1ccc(/C=C/c2cc[n+](C)c3ccccc23)cc1,CC#N,36.0,536.0,703.0,https://doi.org/10.1016/j.dyepig.2014.07.016
14924,CN(C)c1ccc(/C=C/c2cc3ccccc3c[n+]2C)cc1,CC#N,36.0,422.0,530.0,https://doi.org/10.1016/j.dyepig.2014.07.016
14925,CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,CC#N,36.0,470.0,625.0,https://doi.org/10.1016/j.dyepig.2014.07.016
14950,CC1(C)c2cc(/C=C/c3nc(/C=C/c4ccc5c(c4)C(C)(C)c4cc(N(c6ccccc6)c6ccccc6)ccc4-5)nc(/C=C/c4ccc5c(c4)C(C)(C)c4cc(N(c6ccccc6)c6ccccc6)ccc4-5)n3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,7.47,429.0,555.0,https://doi.org/10.1016/j.cclet.2011.05.045
14951,CC1(C)c2cc(/C=C/c3nc(/C=C/c4ccc5c(c4)C(C)(C)c4cc(N(c6ccccc6)c6ccc7ccccc7c6)ccc4-5)nc(/C=C/c4ccc5c(c4)C(C)(C)c4cc(N(c6ccccc6)c6ccc7ccccc7c6)ccc4-5)n3)ccc2-c2ccc(N(c3ccccc3)c3ccc4ccccc4c3)cc21,C1CCOC1,7.47,403.0,440.0,https://doi.org/10.1016/j.cclet.2011.05.045
14954,CN(C)c1ccc(-c2nc3cccnc3[nH]2)cc1,C1CCCCC1,2.02,351.0,359.0,https://doi.org/10.1016/j.saa.2012.04.046
14955,CN(C)c1ccc(-c2nc3cccnc3[nH]2)cc1,CC#N,36.0,346.0,408.0,https://doi.org/10.1016/j.saa.2012.04.046
14975,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,C1COCCO1,2.27,480.0,610.0,https://doi.org/10.1016/j.dyepig.2012.12.024
14982,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CC#N,36.0,481.0,659.0,https://doi.org/10.1016/j.dyepig.2012.12.024
14983,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CN(C)C=O,37.06,490.0,654.0,https://doi.org/10.1016/j.dyepig.2012.12.024
14985,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,C1COCCO1,2.27,459.0,590.0,https://doi.org/10.1016/j.dyepig.2012.12.024
14992,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CC#N,36.0,457.0,644.0,https://doi.org/10.1016/j.dyepig.2012.12.024
14993,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CN(C)C=O,37.06,466.0,642.0,https://doi.org/10.1016/j.dyepig.2012.12.024
14995,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(C#N)C#N)c3ccccc3)cc2)cc1)c1ccccc1,C1COCCO1,2.27,507.0,601.0,https://doi.org/10.1016/j.dyepig.2012.12.024
15002,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(C#N)C#N)c3ccccc3)cc2)cc1)c1ccccc1,CC#N,36.0,508.0,652.0,https://doi.org/10.1016/j.dyepig.2012.12.024
15003,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(C#N)C#N)c3ccccc3)cc2)cc1)c1ccccc1,CN(C)C=O,37.06,520.0,653.0,https://doi.org/10.1016/j.dyepig.2012.12.024
15005,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,C1COCCO1,2.27,474.0,589.0,https://doi.org/10.1016/j.dyepig.2012.12.024
15012,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CC#N,36.0,487.0,643.0,https://doi.org/10.1016/j.dyepig.2012.12.024
15013,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CN(C)C=O,37.06,496.0,640.0,https://doi.org/10.1016/j.dyepig.2012.12.024
15014,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,C1CCCCC1,2.02,355.0,406.0,https://doi.org/10.1016/j.chemphys.2003.07.003
15015,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,C1COCCO1,2.27,350.0,410.0,https://doi.org/10.1016/j.chemphys.2003.07.003
15018,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,C1CCOC1,7.47,345.0,408.0,https://doi.org/10.1016/j.chemphys.2003.07.003
15019,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CN(C)C=O,37.06,340.0,425.0,https://doi.org/10.1016/j.chemphys.2003.07.003
15020,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CC#N,36.0,344.0,426.0,https://doi.org/10.1016/j.chemphys.2003.07.003
15022,Cc1cccc(Nc2ccccc2C(=O)O)c1C,C1CCCCC1,2.02,360.0,438.0,https://doi.org/10.1016/j.chemphys.2003.07.003
