Tag,Chromophore,Solvent,abs,emi,epsilon,fast_epsilon
3092,O=C1N(CCOCCOCCOC)C(C2=CC=NC=C2)=C3C1=C(C4=CC=NC=C4)N(CCOCCOCCOC)C3=O,O,462.0,537.0,80.36,1.777
3093,O=C1N(CCOCCOCCOC)C(C2=CC=NC=C2)=C3C1=C(C4=CC=NC=C4)NC3=O,O,474.0,536.0,80.36,1.777
3094,O=C1N(CCOCCOC)C(C2=CC=C(/C=C/C3=CC(OCCOCCOCCOC)=C(OCCOCCOCCOC)C(OCCOCCOCCOC)=C3)C=C2)=C4C1=C(C5=CC=C(/C=C/C6=CC(OCCOCCOCCOC)=C(OCCOCCOCCOC)C(OCCOCCOCCOC)=C6)C=C5)N(CCOCCOC)C4=O,O,510.0,572.0,80.36,1.777
3095,O=C1N(CCOCCOC)C(C2=CC=C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C2)=C6C1=C(C7=CC=C(/C=C/C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)C=C7)N(CCOCCOC)C6=O,O,527.0,630.0,80.36,1.777
3096,BrC1=CN(C(C=C1)=N/2)[B-](OC)(OC)[N+]2=C(C)\C,O,404.0,492.0,80.36,1.777
3097,BrC1=CN(C(C=C1)=N/2)[B-](OC)(OC)[N+]2=C(C)\C,C(Cl)Cl,406.0,497.0,9.02,2.028
3098,BrC1=CN(C(C=C1)=N/2)[B-](OC)(OC)[N+]2=C(C)\C,CC(=O)C,407.0,504.0,21.36,1.847
3099,BrC1=CN(C(C=C1)=N/2)[B-](OC)(OC)[N+]2=C(C)\C,CC1=CC=CC=C1,410.0,501.0,2.43,2.241
3100,F[B-]1(F)N2C=C(Br)C=CC2=N/[N+]1=C(C)\C,O,404.0,491.0,80.36,1.777
3101,F[B-]1(F)N2C=C(Br)C=CC2=N/[N+]1=C(C)\C,C(Cl)Cl,408.0,497.0,9.02,2.028
3102,F[B-]1(F)N2C=C(Br)C=CC2=N/[N+]1=C(C)\C,CC(=O)C,403.0,504.0,21.36,1.847
3103,F[B-]1(F)N2C=C(Br)C=CC2=N/[N+]1=C(C)\C,CC1=CC=CC=C1,406.0,500.0,2.43,2.241
3104,O=[N+](C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CCCCCC,413.0,488.0,1.89,1.891
3105,O=[N+](C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],C1CCCCC1,415.0,495.0,2.02,2.033
3106,O=[N+](C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CC1=CC=CC=C1,415.0,528.0,2.43,2.241
3107,O=[N+](C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CCOC(=O)C,407.0,565.0,6.03,1.882
3108,O=[N+](C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],C1CCOC1,414.0,566.0,7.47,1.977
3109,O=[N+](C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CC(=O)C,415.0,623.0,21.36,1.847
3110,O=[N+](C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CN(C)C=O,423.0,653.0,37.06,2.045
3111,O=[N+](C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CS(=O)C,428.0,685.0,46.71,2.187
3112,N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,CCCCCC,422.0,500.0,1.89,1.891
3113,N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,C1CCCCC1,429.0,505.0,2.02,2.033
3114,N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,CC1=CC=CC=C1,449.0,554.0,2.43,2.241
3115,N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,CCOC(=O)C,436.0,603.0,6.03,1.882
3116,N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,C1CCOC1,441.0,615.0,7.47,1.977
3117,N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,CC(=O)C,439.0,644.0,21.36,1.847
3118,N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,CN(C)C=O,447.0,675.0,37.06,2.045
3119,N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,CS(=O)C,452.0,682.0,46.71,2.187
3120,O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CCCCCC,331.0,491.0,1.89,1.891
3121,O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],C1CCCCC1,332.0,499.0,2.02,2.033
3122,O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CC1=CC=CC=C1,337.0,551.0,2.43,2.241
3123,O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CCOC(=O)C,334.0,594.0,6.03,1.882
3124,O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],C1CCOC1,337.0,597.0,7.47,1.977
3125,O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CC(=O)C,429.0,643.0,21.36,1.847
3126,O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CN(C)C=O,439.0,682.0,37.06,2.045
3127,O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],CS(=O)C,444.0,694.0,46.71,2.187
3128,COC(C=C1)=CC=C1/C=C/C2=NC3=CC=CC=C3C=C2,C(Cl)(Cl)Cl,346.0,417.0,4.89,2.091
3129,C12=CC=CC=C1C=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,C(Cl)(Cl)Cl,399.0,502.0,4.89,2.091
3130,COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,C(Cl)(Cl)Cl,354.0,430.0,4.89,2.091
3131,COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,C(Cl)(Cl)Cl,347.0,429.0,4.89,2.091
3132,C12=CC=CC=C1C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=N2,C(Cl)(Cl)Cl,397.0,519.0,4.89,2.091
3133,COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,C(Cl)(Cl)Cl,354.0,450.0,4.89,2.091
3134,COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,C(Cl)(Cl)Cl,360.0,441.0,4.89,2.091
3135,C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,C(Cl)(Cl)Cl,402.0,512.0,4.89,2.091
3136,C12=CC=CC=C1C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,C(Cl)(Cl)Cl,374.0,462.0,4.89,2.091
3191,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CC)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,C(Cl)(Cl)Cl,639.0,738.0,4.89,2.091
3192,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CCO)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,C(Cl)(Cl)Cl,606.0,735.0,4.89,2.091
3193,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CCC)CCC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,C(Cl)(Cl)Cl,696.0,738.0,4.89,2.091
3194,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,C(Cl)(Cl)Cl,684.0,709.0,4.89,2.091
3195,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,721.0,747.0,4.89,2.091
3196,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5C(CO)CCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,720.0,748.0,4.89,2.091
3197,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,689.0,740.0,4.89,2.091
3198,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5C)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,610.0,741.0,4.89,2.091
3199,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CC(C)CC(C)C5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,686.0,741.0,4.89,2.091
3200,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCC(C(O)=O)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,634.0,731.0,4.89,2.091
3201,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,709.0,741.0,4.89,2.091
3202,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(C)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,619.0,728.0,4.89,2.091
3203,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(CC)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,619.0,726.0,4.89,2.091
3204,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(C(OC(C)(C)C)=O)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,626.0,725.0,4.89,2.091
3205,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(CC#C)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,629.0,731.0,4.89,2.091
3206,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCOCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,C(Cl)(Cl)Cl,624.0,727.0,4.89,2.091
3207,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CC)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,CCO,616.0,730.0,25.0,1.852
3208,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CCO)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,CCO,619.0,731.0,25.0,1.852
3209,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CCC)CCC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,CCO,622.0,732.0,25.0,1.852
3210,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,CCO,690.0,718.0,25.0,1.852
3211,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,707.0,743.0,25.0,1.852
3212,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5C(CO)CCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,702.0,738.0,25.0,1.852
3213,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,621.0,732.0,25.0,1.852
3214,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5C)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,595.0,731.0,25.0,1.852
3215,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CC(C)CC(C)C5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,612.0,733.0,25.0,1.852
3216,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCC(C(O)=O)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,620.0,729.0,25.0,1.852
3217,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,632.0,738.0,25.0,1.852
3218,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(C)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,611.0,720.0,25.0,1.852
3219,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(CC)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,612.0,720.0,25.0,1.852
3220,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(C(OC(C)(C)C)=O)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,608.0,728.0,25.0,1.852
3221,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(CC#C)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,614.0,723.0,25.0,1.852
3222,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCOCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CCO,610.0,725.0,25.0,1.852
3223,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CC)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,O,614.0,729.0,80.36,1.777
3224,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,O,717.0,742.0,80.36,1.777
3225,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5C(CO)CCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,O,707.0,740.0,80.36,1.777
3226,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,O,624.0,726.0,80.36,1.777
3227,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CC(C)CC(C)C5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,O,619.0,726.0,80.36,1.777
3228,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCC(C(O)=O)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,O,619.0,733.0,80.36,1.777
3229,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,O,634.0,729.0,80.36,1.777
3230,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(S(C5=CC=CC=C5)(=O)=O)/C(OC4(C)C)=C(C#N)\C#N)=C3,C1CCOC1,498.0,613.0,7.47,1.977
3231,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(S(C5=CC=CC=C5)(=O)=O)/C(OC4(C)C)=C(C#N)\C#N)=C3,C(Cl)Cl,506.0,615.0,9.02,2.028
3232,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(S(C5=CC=CC=C5)(=O)=O)/C(OC4(C)C)=C(C#N)\C#N)=C3,CC(=O)C,500.0,631.0,21.36,1.847
3233,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(S(C5=CC=CC=C5)(=O)=O)/C(OC4(C)C)=C(C#N)\C#N)=C3,CS(=O)C,519.0,651.0,46.71,2.187
3234,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(SC5=CC=CC=C5)/C(OC4(C)C)=C(C#N)\C#N)=C3,CC1=CC=CC=C1,463.0,585.0,2.43,2.241
3235,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(SC5=CC=CC=C5)/C(OC4(C)C)=C(C#N)\C#N)=C3,C1CCOC1,465.0,594.0,7.47,1.977
3236,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(SC5=CC=CC=C5)/C(OC4(C)C)=C(C#N)\C#N)=C3,C(Cl)Cl,464.0,597.0,9.02,2.028
3237,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(SC5=CC=CC=C5)/C(OC4(C)C)=C(C#N)\C#N)=C3,CC(=O)C,458.0,605.0,21.36,1.847
3238,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(SC5=CC=CC=C5)/C(OC4(C)C)=C(C#N)\C#N)=C3,CS(=O)C,472.0,620.0,46.71,2.187
3239,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,C1CCCCC1,457.0,549.0,2.02,2.033
3240,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,CC1=CC=CC=C1,498.0,580.0,2.43,2.241
3241,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,C1CCOC1,496.0,616.0,7.47,1.977
3242,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,C(Cl)Cl,510.0,613.0,9.02,2.028
3243,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,CC(=O)C,496.0,639.0,21.36,1.847
3244,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,CS(=O)C,512.0,654.0,46.71,2.187
3245,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,C1CCCCC1,499.0,573.0,2.02,2.033
3246,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,CC1=CC=CC=C1,504.0,637.0,2.43,2.241
3247,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,C1CCOC1,489.0,730.0,7.47,1.977
3248,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,C(Cl)Cl,506.0,757.0,9.02,2.028
3249,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,C1CCCCC1,461.0,551.0,2.02,2.033
3250,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,CC1=CC=CC=C1,462.0,593.0,2.43,2.241
3251,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,C1CCOC1,447.0,662.0,7.47,1.977
3252,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,C(Cl)Cl,457.0,694.0,9.02,2.028
3253,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,CC(=O)C,448.0,713.0,21.36,1.847
3254,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,CS(=O)C,455.0,710.0,46.71,2.187
3255,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,C1CCCCC1,504.0,607.0,2.02,2.033
3256,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,CC1=CC=CC=C1,504.0,651.0,2.43,2.241
3257,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,C1CCOC1,486.0,714.0,7.47,1.977
3258,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,C(Cl)Cl,509.0,721.0,9.02,2.028
3259,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,CC(=O)C,479.0,720.0,21.36,1.847
3260,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,CS(=O)C,487.0,736.0,46.71,2.187
3261,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,C1CCCCC1,520.0,592.0,2.02,2.033
3262,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,CC1=CC=CC=C1,541.0,650.0,2.43,2.241
3263,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,C1CCOC1,541.0,721.0,7.47,1.977
3264,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,C(Cl)Cl,563.0,738.0,9.02,2.028
3265,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,CC(=O)C,545.0,741.0,21.36,1.847
3266,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,CS(=O)C,566.0,750.0,46.71,2.187
3267,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,C1CCCCC1,486.0,550.0,2.02,2.033
3268,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,CC1=CC=CC=C1,486.0,610.0,2.43,2.241
3269,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,C1CCOC1,491.0,660.0,7.47,1.977
3270,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,C(Cl)Cl,503.0,680.0,9.02,2.028
3271,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,CC(=O)C,497.0,705.0,21.36,1.847
3272,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,CS(=O)C,511.0,716.0,46.71,2.187
3273,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,C1CCCCC1,534.0,588.0,2.02,2.033
3274,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,CC1=CC=CC=C1,544.0,650.0,2.43,2.241
3275,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,C1CCOC1,538.0,717.0,7.47,1.977
3276,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,C(Cl)Cl,565.0,746.0,9.02,2.028
3277,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,C1CCCCC1,537.0,625.0,2.02,2.033
3278,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,CC1=CC=CC=C1,534.0,713.0,2.43,2.241
3279,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,C1CCOC1,534.0,806.0,7.47,1.977
