SoluteSMILES,SolventSMILES,DeltaGsolv
COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N(CCCC)CCCC)=C1,C(Cl)Cl,250.0
COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N5CCCC5)=C1,C(Cl)Cl,182.0
CCCCOC1=CC(/C=C/C2=CC=C(N(CCCC)CCCC)C=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,C(Cl)Cl,176.0
CCCCOC1=CC(/C=C/C2=C(OC)C=C(N(CCCC)CCCC)C(OC)=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,C(Cl)Cl,126.0
CCCCOC1=CC(/C=C/C2=C(OC)C=C(N3CCCC3)C(OC)=C2)=C(OCCCC)C=C1/C=C/C4=CC=NC(C5=NC=CC(C)=C5)=C4,C(Cl)Cl,87.0
O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,C(Cl)Cl,110.0
O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,C(Cl)Cl,84.0
O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,C(Cl)Cl,116.0
O=CC(C1=C2C=CC=C1)=CC=C2C3=C4C=CC=CC4=C(N5CCCCC5)C=C3,C(Cl)Cl,284.0
CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,C(Cl)Cl,105.0
CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,C(Cl)Cl,119.0
CN(C)C1=CC=C(C2=CC=C(C=O)C=C2)C=C1,C(Cl)Cl,133.0
CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C=C1,C(Cl)Cl,183.0
CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2)C=C1,C(Cl)Cl,178.0
CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2C)C=C1,C(Cl)Cl,218.0
CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C(C)=C1,C(Cl)Cl,230.0
CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2C)C=C1,C(Cl)Cl,208.0
CCCCCCCCC1(CCCCCCCC)C2=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,C(Cl)Cl,58.0
CCCCCCCCC1(CCCCCCCC)C2=CC(C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,C(Cl)Cl,148.0
CCCCCCCCC1(CCCCCCCC)C2=CC(C#CC#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,C(Cl)Cl,155.0
O=CC1=C(C2=C34)C=CC4=CC=CC3=CC=C2C=C1,C(Cl)Cl,26.0
O=CC1=C(C=C2)C3=C4C2=CC=C(CCCC)C4=CC=C3C=C1,C(Cl)Cl,36.0
O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=CC4=CC=C3C(CCCC)=C1,C(Cl)Cl,32.0
O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=C(CCCC)C4=CC=C3C(CCCC)=C1,C(Cl)Cl,38.0
O=CC1=C(C=C2)C3=C4C2=C(C)C=CC4=CC=C3C(C)=C1,C(Cl)Cl,29.0
O=CC1=C(C=C2)C3=C4C2=C(C(C)C)C=CC4=CC=C3C(C(C)C)=C1,C(Cl)Cl,31.0
O=CC1=C(C=C2)C3=C4C2=C([Si](C)(C)C)C=CC4=CC=C3C([Si](C)(C)C)=C1,C(Cl)Cl,28.0
O=C(CCC)C1=C(C=C2)C3=C4C2=C(CCCC)C=CC4=CC=C3C(CCCC)=C1,C(Cl)Cl,38.0
N#CC(C=C1)=CC=C1C2=CN3C=CC=[N+]3[N-]2,C(Cl)Cl,128.0
N#CC1=CC=CC(C2=CN3C=CC=[N+]3[N-]2)=C1,C(Cl)Cl,166.0
N#CC(C=CC=C1)=C1C2=CN3C=CC=[N+]3[N-]2,C(Cl)Cl,139.0
O=C(C(C=C1)=CC(C#N)=C1C2=CN3C=CC=[N+]3[N-]2)OC,C(Cl)Cl,152.0
O=C(C(C=C1C#N)=CC(C#N)=C1C2=CN3C=CC=[N+]3[N-]2)OC,C(Cl)Cl,166.0
O=C(C(C=C1)=CC=C1C2=CN3C=CC=[N+]3[N-]2)OC,C(Cl)Cl,134.0
CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C=O,C(Cl)Cl,122.0
CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C(CCC)=O,C(Cl)Cl,138.0
O=[N+](C1=CC=C(C2=CC=C(C3=CC=C([N+]([O-])=O)C=C3)S2)C=C1)[O-],C(Cl)Cl,113.0
O=[N+](C1=CC=C(C2=CC=C(C3=CC=C(C4=CC=C([N+]([O-])=O)C=C4)S3)S2)C=C1)[O-],C(Cl)Cl,180.0
O=[N+](C1=CC=C(C2=CC=C(C3=CC=C(C4=CC=C(C5=CC=C([N+]([O-])=O)C=C5)S4)S3)S2)C=C1)[O-],C(Cl)Cl,238.0
O=[N+](C1=CC=C(C#CC2=CC=C(C#CC3=CC=C([N+]([O-])=O)C=C3)S2)C=C1)[O-],C(Cl)Cl,164.0
O=[N+](C1=CC=C(C#CC2=CC=C(C3=CC=C(C#CC4=CC=C([N+]([O-])=O)C=C4)S3)S2)C=C1)[O-],C(Cl)Cl,227.0
O=[N+](C1=CC=C(C#CC2=CC=C(C3=CC=C(C4=CC=C(C#CC5=CC=C([N+]([O-])=O)C=C5)S4)S3)S2)C=C1)[O-],CC1=CC=CC=C1,82.0
CC1=C(C)C2=CC3=C(C=CC=C3)N2C4=NC5=C(C=CC=C5)C=C41,C(Cl)Cl,32.0
CC1=C(C)C2=CC3=C(C=CC=C3)N2C4=NC5=C(C=C(C=CC=C6)C6=C5)C=C41,C(Cl)Cl,44.0
CC1=C(C)C2=CC3=C(C=C(C=CC=C4)C4=C3)N2C5=NC6=C(C=CC=C6)C=C51,C(Cl)Cl,29.0
CC1=C(C)C2=CC3=C(C=C(C=CC=C4)C4=C3)N2C5=NC6=C(C=C(C=CC=C7)C7=C6)C=C51,C(Cl)Cl,39.0
CCCCCC1=C(C2=CC3=C(N2C4=NC5=C(C=C41)C=CC=C5)C=CC=C3)CCCCC,C(Cl)Cl,29.0
CC(C1=C2C=C(N(C)C)C=CC2=CC3=C1CCC3)=O,C(Cl)Cl,133.0
CC(C1=C2C=CC(N(C)C)=CC2=CC3=C1CCC3)=O,C(Cl)Cl,137.0
CC(C1=C2C=CC=C(N(C)C)C2=CC3=C1CCC3)=O,C(Cl)Cl,228.0
CC(C1=C2C=C(N3CCCC3)C=CC2=CC4=C1CCC4)=O,C(Cl)Cl,123.0
CC(C1=C2C=C(N3CCCCC3)C=CC2=CC4=C1CCC4)=O,C(Cl)Cl,153.0
CC(C1=C2C=C(N3CCOCC3)C=CC2=CC4=C1CCC4)=O,C(Cl)Cl,153.0
CC(C1=C2C=C(NCC3=CC=CC=C3)C=CC2=CC4=C1CCC4)=O,C(Cl)Cl,114.0
CC(C1=C2C=C(NC3=CC=CC=C3)C=CC2=CC4=C1CCC4)=O,C(Cl)Cl,126.0
CC(C1=C2C=C(NC3=CC=C(OC)C=C3)C=CC2=CC4=C1CCC4)=O,C(Cl)Cl,123.0
O=CC1=C2C=C(N(C)C)C=CC2=CC3=C1CCC3,C(Cl)Cl,103.0
O=CC1=C2C=C(N3CCCC3)C=CC2=CC4=C1CCC4,C(Cl)Cl,94.0
O=C(C1=C2C=C(N(C)C)C=CC2=CC3=C1CCC3)OC,C(Cl)Cl,110.0
O=C1CCC2=C1C(C3=CC=CC=C3)=C4C=C(N(C)C)C=CC4=C2C(C)=O,C(Cl)Cl,108.0
O=C1CCC2=C1C([Si](C)(C)C)=C3C=C(N(C)C)C=CC3=C2,C(Cl)Cl,95.0
O=C1CCC2=C1C=C3C=C(N(C)C)C=CC3=C2,C(Cl)Cl,95.0
O=C1C(OC)=C(C2=CC=C(N(CC)CC)C=C2)OC3=CC=CC=C31,C(Cl)Cl,78.0
O=C1C(OC)=C(C(O2)=CC3=C2C=C(N(CC)CC)C=C3)OC4=CC=CC=C41,C(Cl)Cl,99.0
O=C1C(OC)=C(C2=CC(C3(C)C)=C(C=C2)C4=C3C=C(N(CC)CC)C=C4)OC5=CC=CC=C51,C(Cl)Cl,150.0
CN(C1=CC=C2C=C(C(CC)=O)C=CC2=C1)C,C(Cl)(Cl)Cl,83.0
O=C1NC(C2=CC(N)=CC=C21)=O,C1CCOC1,88.0
O=C1NC(C2=CC(N(C)C)=CC=C21)=O,C1CCOC1,82.0
CCCCCCN(C1=CC2=C(C=C3C=C(C#N)C=CC3=C2)C=C1)CCCCCC,C(Cl)(Cl)Cl,66.0
CCCCCCN(C1=CC=C2C=C3C=C(C(CC)=O)C=CC3=CC2=C1)CCCCCC,C(Cl)(Cl)Cl,78.0
O=C1N(C2=C(C)C=CC=C2C)C(C3=CC(C4=C(N5)C=C(OC)C=C4)=C5C6=C3C1=CC=C6)=O,C(Cl)Cl,105.0
O=C1N(C2=C(C)C=CC=C2C)C(C3=CC(C4=C(O5)C=C(OC)C=C4)=C5C6=C3C1=CC=C6)=O,C(Cl)Cl,133.0
C1(C2=C3C4=C5C=C6C(C=CC=C6)=C4C=CC3=C7C(C=CC=C7)=C2)=C5C=CC=C1,C(Cl)Cl,34.0
C12=CC=CC3=C1C(C4=CC=CC5=C(C=CC=C6)C6=CC3=C45)=CC7=C2C=CC=C7,C(Cl)Cl,16.0
C12=CC=CC3=C1C(C4=CC=CC5=C(C=C(C=CC=C6)C6=C7)C7=CC3=C45)=CC8=C2C=C(C=CC=C9)C9=C8,CC1=CC=CC=C1,44.0
C12=CC3=C4C(C=CC=C4C5=CC=CC6=C(C=CC=C7)C7=CC3=C56)=C1C=CC=C2,CC1=CC=CC=C1,28.0
C12=CC=CC=C1C3=C4C(C=CC5=C4C(C6=C3)=C7C(C(C=CC=C8)=C8C=C7C=C6)=C5)=C2,CC1=CC=CC=C1,15.0
C12=C(C=C(C3=C2)C=C4C5=C3C=C6C7=C(C(C=C6)=CC8=C9C=C%10C=CC=CC%10=C8)C9=CC(C=C4)=C75)C=CC=C1,CC1=CC=CC=C1,15.0
C1(C=CC=C2)=C2C=C(C=C(C=C3)C4=C5C=CC6=CC7=C(C=C(C=CC=C8)C8=C7)C3=C46)C5=C1,CC1=CC=CC=C1,9.0
C12=CC=CC=C1C3=C4C(C=CC5=C4C(C=C3)=CC6=C5C=C(C=CC=C7)C7=C6)=C2,CC1=CC=CC=C1,14.0
F[B-]1(OC(C2=CC=C(C=C2)OC)=CC(C3=CC=C(C4=C3)N(C5=C4C=CC=C5)CC)=[O+]1)F,CC1=CC=CC=C1,34.0
F[B-]1(OC(C2=CC=C(C=C2)OC)=CC(C3=CC=C(C4=C3)N(C5=C4C=CC=C5)CC)=[O+]1)F,C(Cl)(Cl)Cl,52.0
F[B-]1(OC(C2=CC=C(C=C2)OC)=CC(C3=CC=C(C4=C3)N(C5=C4C=CC=C5)CC)=[O+]1)F,C1CCOC1,58.0
F[B-]1(OC(C2=CC=C(C=C2)OC)=CC(C3=CC=C(C4=C3)N(C5=C4C=CC=C5)CC)=[O+]1)F,CC(=O)C,79.0
F[B-]1(OC(C2=CC=C(C=C2)OC)=CC(C3=CC=C(C4=C3)N(C5=C4C=CC=C5)CC)=[O+]1)F,CO,89.0
F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=CC=C4)CC)=[O+]1)F,CC1=CC=CC=C1,42.0
F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=CC=C4)CC)=[O+]1)F,C(Cl)(Cl)Cl,69.0
F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=CC=C4)CC)=[O+]1)F,C1CCOC1,75.0
F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=CC=C4)CC)=[O+]1)F,CC(=O)C,104.0
F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=CC=C4)CC)=[O+]1)F,CO,133.0
F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=C(C=C4)C5=[O+][B-](F)(OC(C)=C5)F)CC)=[O+]1)F,CC1=CC=CC=C1,24.0
F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=C(C=C4)C5=[O+][B-](F)(OC(C)=C5)F)CC)=[O+]1)F,C(Cl)(Cl)Cl,26.0
F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=C(C=C4)C5=[O+][B-](F)(OC(C)=C5)F)CC)=[O+]1)F,C1CCOC1,36.0
F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=C(C=C4)C5=[O+][B-](F)(OC(C)=C5)F)CC)=[O+]1)F,CC(=O)C,43.0
F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=C(C=C4)C5=[O+][B-](F)(OC(C)=C5)F)CC)=[O+]1)F,CO,62.0
F[B-]1(OC(C2=CC3=C(C=C2)N(CC)C4=C3C=CC=C4)=CC(C5=CC=C(C6=C5)N(C7=C6C=CC=C7)CC)=[O+]1)F,CC1=CC=CC=C1,21.0
F[B-]1(OC(C2=CC3=C(C=C2)N(CC)C4=C3C=CC=C4)=CC(C5=CC=C(C6=C5)N(C7=C6C=CC=C7)CC)=[O+]1)F,C(Cl)(Cl)Cl,38.0
F[B-]1(OC(C2=CC3=C(C=C2)N(CC)C4=C3C=CC=C4)=CC(C5=CC=C(C6=C5)N(C7=C6C=CC=C7)CC)=[O+]1)F,C1CCOC1,29.0
F[B-]1(OC(C2=CC3=C(C=C2)N(CC)C4=C3C=CC=C4)=CC(C5=CC=C(C6=C5)N(C7=C6C=CC=C7)CC)=[O+]1)F,CC(=O)C,42.0
F[B-]1(OC(C2=CC3=C(C=C2)N(CC)C4=C3C=CC=C4)=CC(C5=CC=C(C6=C5)N(C7=C6C=CC=C7)CC)=[O+]1)F,CO,62.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=CC=C4)C4=C3)OCC,CCCCCC,40.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=CC=C4)C4=C3)OCC,CC1=CC=CC=C1,48.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=CC=C4)C4=C3)OCC,C1COCCO1,52.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=CC=C4)C4=C3)OCC,C1CCOC1,54.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=CC=C4)C4=C3)OCC,C(Cl)(Cl)Cl,56.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=CC=C4)C4=C3)OCC,CS(=O)C,78.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=CC=C4)C4=C3)OCC,CO,78.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,CCCCCC,69.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,CC1=CC=CC=C1,118.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,C1COCCO1,146.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,C1CCOC1,210.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,CCOC(=O)C,209.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,C(Cl)(Cl)Cl,187.0
O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,O,140.0
O=C(C1=CC(C#CC2=CC=C([N+]([O-])=O)C=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,CCCCCC,74.0
O=C(C1=CC(C#CC2=CC=C([N+]([O-])=O)C=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,CC1=CC=CC=C1,93.0
O=C(C1=CC(C#CC2=CC=C([N+]([O-])=O)C=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,C(Cl)(Cl)(Cl)Cl,151.0
FS(F)(F)(F)(F)C1=CC=C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,CC1=CC=CC=C1,69.0
FS(F)(F)(F)(F)C1=CC=C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,CC(=O)C,117.0
FS(F)(F)(F)(F)C1=CC=C(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,CC1=CC=CC=C1,63.0
FS(F)(F)(F)(F)C1=CC=C(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,CC(=O)C,119.0
FS(F)(F)(F)(F)C1=CC=C(C#CC2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,CC1=CC=CC=C1,55.0
FS(F)(F)(F)(F)C1=CC=C(C#CC2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,CC(=O)C,125.0
FS(F)(F)(F)(F)C1=CC=C(C#CC(C=C2)=CC=C2C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,CC1=CC=CC=C1,55.0
FS(F)(F)(F)(F)C1=CC=C(C#CC(C=C2)=CC=C2C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,CC(=O)C,142.0
FS(F)(F)(F)(F)C1=CC=C(/C=C/C(C=C2)=CC=C2/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,CC1=CC=CC=C1,65.0
FS(F)(F)(F)(F)C1=CC=C(/C=C/C(C=C2)=CC=C2/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,CC(=O)C,150.0
FS(F)(F)(F)(F)C1=CC=C(C#CC2=CC=C(S2)C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,CC1=CC=CC=C1,58.0
FS(F)(F)(F)(F)C1=CC=C(C#CC2=CC=C(S2)C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,CC(=O)C,144.0
C12=C(NC=C2)C=CC3=C1N=C(C4=CC=CC=C4)O3,C1CCCCC1,41.0
C12=C(NC=C2)C=CC3=C1N=C(C4=CC=CC=C4)O3,C1COCCO1,76.0
C12=C(NC=C2)C=CC3=C1N=C(C4=CC=CC=C4)O3,CC#N,107.0
C12=C(NC=C2)C=CC3=C1N=C(C4=CC=CC=C4)O3,CO,112.0
C12=C(NC=C2)C=CC3=C1N=C(C4=CC=CC=C4)O3,O,138.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,CO,256.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CO,247.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CO,263.0
CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,CCO,226.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,CCO,227.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CCO,229.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CCO,239.0
CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,CC#N,189.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,CC#N,191.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CC#N,187.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CC#N,197.0
CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,CS(=O)C,180.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,CS(=O)C,187.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CS(=O)C,182.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CS(=O)C,191.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,CCOC(=O)C,157.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CCOC(=O)C,137.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CCOC(=O)C,155.0
CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,C1COCCO1,97.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,C1COCCO1,100.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,C1COCCO1,88.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,C1COCCO1,120.0
CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,CC1=CC=CC=C1,79.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,CC1=CC=CC=C1,100.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CC1=CC=CC=C1,73.0
CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,CC1=CC=CC=C1,116.0
C1(/C=C/C2=C(C=CC3=C4C(C=C5)=CC=C3)C4=C5C=C2)=C(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)C=CC=C1,CCCCCC,118.0
C1(/C=C/C2=C(C=CC3=C4C(C=C5)=CC=C3)C4=C5C=C2)=C(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)C=CC=C1,CS(=O)C,157.0
C1(/C=C/C2=C(C=CC3=C4C(C=C5)=CC=C3)C4=C5C=C2)=CC=CC(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)=C1,CCCCCC,95.0
C1(/C=C/C2=C(C=CC3=C4C(C=C5)=CC=C3)C4=C5C=C2)=CC=CC(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)=C1,CS(=O)C,98.0
C1(/C=C/C2=C(C=CC3=C4C(C=C5)=CC=C3)C4=C5C=C2)=CC=C(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)C=C1,CCCCCC,59.0
C1(/C=C/C2=C(C=CC3=C4C(C=C5)=CC=C3)C4=C5C=C2)=CC=C(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)C=C1,CS(=O)C,124.0
C1(/C=C\C2=CC=C(C=C3)C4=C2C=CC5=CC=CC3=C45)=CC=C(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)C=C1,CCCCCC,70.0
C1(/C=C\C2=CC=C(C=C3)C4=C2C=CC5=CC=CC3=C45)=CC=C(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)C=C1,CS(=O)C,104.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,CCCCCC,94.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,CC1=CC=CC=C1,100.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,C1CCOC1,88.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,C(Cl)(Cl)Cl,79.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,CC(=O)C,106.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,C1COCCO1,103.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,CO,116.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,CC#N,107.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,CN(C)C=O,104.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,CS(=O)C,112.0
NC1=CC=C(C2=CC=C(N)C=C2)C=C1,O,120.0
NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,CCCCCC,52.0
NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,C1CCCCC1,52.0
NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,CC1=CC=CC=C1,61.0
NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,C1CCOC1,77.0
NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,C(Cl)(Cl)Cl,93.0
NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,CC(=O)C,82.0
NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,C1COCCO1,68.0
NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,CC(=O)C,78.0
